,Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
144,Seddon,3,h,1200000.0,S,Burnham,22/08/2016,6.6,3011.0,2.0,1.0,1.0,374.0,,,Maribyrnong,-37.8057,144.8882,Western Metropolitan,2417.0
145,Seddon,2,u,533000.0,S,Jas,22/08/2016,6.6,3011.0,2.0,1.0,1.0,0.0,62.0,2012.0,Maribyrnong,-37.8042,144.892,Western Metropolitan,2417.0
146,Seddon,1,u,215000.0,VB,Greg,22/05/2016,6.6,3011.0,1.0,1.0,1.0,0.0,,,Maribyrnong,-37.8087,144.8978,Western Metropolitan,2417.0
147,Footscray,2,u,605000.0,SP,Jas,4/03/2017,6.4,3011.0,2.0,1.0,3.0,2794.0,87.0,2000.0,Maribyrnong,-37.8044,144.9064,Western Metropolitan,7570.0
148,Seddon,4,h,1455000.0,SP,Jas,19/11/2016,6.6,3011.0,4.0,2.0,3.0,571.0,198.0,1920.0,Maribyrnong,-37.809,144.8865,Western Metropolitan,2417.0
149,Seddon,2,h,955000.0,SP,Jas,19/11/2016,6.6,3011.0,2.0,1.0,0.0,148.0,72.0,1912.0,Maribyrnong,-37.8084,144.8907,Western Metropolitan,2417.0
150,Seddon,4,h,970000.0,VB,Jas,23/04/2016,6.6,3011.0,2.0,2.0,1.0,149.0,127.0,1920.0,Maribyrnong,-37.8047,144.8948,Western Metropolitan,2417.0
151,Seddon,3,h,881000.0,S,Jas,18/06/2016,6.6,3011.0,2.0,1.0,2.0,217.0,,,Maribyrnong,-37.8075,144.8909,Western Metropolitan,2417.0
152,Seddon,2,h,1025000.0,SP,Sweeney,18/03/2017,6.6,3011.0,2.0,1.0,0.0,248.0,,,Maribyrnong,-37.8083,144.8896,Western Metropolitan,2417.0
153,Footscray,1,u,357000.0,S,Village,6/08/2016,6.4,3011.0,1.0,1.0,0.0,0.0,,1980.0,Maribyrnong,-37.7964,144.9027,Western Metropolitan,7570.0
154,Seddon,3,h,1126000.0,S,Jas,18/03/2017,6.6,3011.0,3.0,1.0,0.0,357.0,,,Maribyrnong,-37.8103,144.8962,Western Metropolitan,2417.0
155,Footscray,2,t,480000.0,PI,Jas,6/08/2016,6.4,3011.0,2.0,1.0,1.0,556.0,75.0,2010.0,Maribyrnong,-37.7919,144.8854,Western Metropolitan,7570.0
156,Footscray,4,h,1225000.0,SP,Nelson,3/12/2016,6.4,3011.0,4.0,2.0,1.0,319.0,130.0,1915.0,Maribyrnong,-37.7943,144.8875,Western Metropolitan,7570.0
157,Footscray,4,t,841000.0,S,Jellis,4/03/2017,6.4,3011.0,4.0,2.0,2.0,250.0,160.0,2000.0,Maribyrnong,-37.7959,144.8989,Western Metropolitan,7570.0
158,Seddon,5,h,1275000.0,SP,Jas,18/03/2017,6.6,3011.0,5.0,3.0,1.0,386.0,218.0,1890.0,Maribyrnong,-37.8078,144.8846,Western Metropolitan,2417.0
159,Seddon,2,u,355000.0,S,Sweeney,24/09/2016,6.6,3011.0,2.0,1.0,1.0,0.0,71.0,1975.0,Maribyrnong,-37.8066,144.8971,Western Metropolitan,2417.0
160,Seddon,3,h,1080000.0,VB,Village,18/03/2017,6.6,3011.0,3.0,1.0,0.0,234.0,111.0,1900.0,Maribyrnong,-37.8051,144.8858,Western Metropolitan,2417.0
161,Seddon,2,h,887000.0,S,Jas,26/07/2016,6.6,3011.0,2.0,1.0,1.0,170.0,,,Maribyrnong,-37.8082,144.8928,Western Metropolitan,2417.0
162,Footscray,3,h,840000.0,S,Sweeney,3/12/2016,6.4,3011.0,3.0,1.0,0.0,164.0,93.0,1900.0,Maribyrnong,-37.7959,144.8863,Western Metropolitan,7570.0
163,Footscray,3,h,1003000.0,S,Naison,3/12/2016,6.4,3011.0,3.0,1.0,1.0,292.0,98.0,1900.0,Maribyrnong,-37.797,144.9051,Western Metropolitan,7570.0
164,Footscray,3,h,1362000.0,S,Village,3/12/2016,6.4,3011.0,3.0,2.0,0.0,497.0,156.0,1890.0,Maribyrnong,-37.7958,144.9024,Western Metropolitan,7570.0
165,Footscray,4,h,977000.0,S,Village,3/12/2016,6.4,3011.0,4.0,2.0,1.0,154.0,161.0,2007.0,Maribyrnong,-37.7983,144.8911,Western Metropolitan,7570.0
166,Footscray,1,u,216000.0,S,Sweeney,4/02/2016,6.4,3011.0,1.0,1.0,1.0,0.0,50.0,1970.0,Maribyrnong,-37.7907,144.8924,Western Metropolitan,7570.0
167,Footscray,3,h,876000.0,S,Jas,4/03/2017,6.4,3011.0,3.0,2.0,2.0,204.0,106.0,1990.0,Maribyrnong,-37.8012,144.8921,Western Metropolitan,7570.0
168,Footscray,3,h,1155000.0,S,Burnham,7/11/2016,6.4,3011.0,3.0,1.0,3.0,585.0,120.0,1950.0,Maribyrnong,-37.7941,144.8924,Western Metropolitan,7570.0
169,Footscray,2,h,752000.0,SP,Jas,7/05/2016,6.4,3011.0,2.0,1.0,0.0,215.0,98.0,1910.0,Maribyrnong,-37.7922,144.891,Western Metropolitan,7570.0
170,Footscray,1,u,227000.0,S,Sweeney,4/03/2017,6.4,3011.0,1.0,1.0,1.0,0.0,52.0,1970.0,Maribyrnong,-37.7907,144.8924,Western Metropolitan,7570.0
171,Footscray,1,u,85000.0,PI,Burnham,3/09/2016,6.4,3011.0,1.0,1.0,0.0,0.0,,2007.0,Maribyrnong,-37.7911,144.89,Western Metropolitan,7570.0
172,Footscray,2,h,375000.0,S,Sweeney,7/05/2016,6.4,3011.0,2.0,1.0,1.0,0.0,,1968.0,Maribyrnong,-37.7906,144.8856,Western Metropolitan,7570.0
173,Footscray,2,u,431000.0,SP,Jas,3/12/2016,6.4,3011.0,2.0,1.0,1.0,0.0,,,Maribyrnong,-37.7963,144.8853,Western Metropolitan,7570.0
174,Seddon,2,h,701000.0,PI,Village,30/07/2016,6.6,3011.0,2.0,1.0,0.0,164.0,,1910.0,Maribyrnong,-37.8078,144.8979,Western Metropolitan,2417.0
175,Seddon,2,h,815000.0,S,Chisholm,30/07/2016,6.6,3011.0,2.0,1.0,0.0,172.0,81.0,1900.0,Maribyrnong,-37.81,144.8896,Western Metropolitan,2417.0
176,Seddon,3,h,1310000.0,S,Nelson,28/08/2016,6.6,3011.0,3.0,2.0,1.0,229.0,,,Maribyrnong,-37.8032,144.8892,Western Metropolitan,2417.0
177,Footscray,1,u,291000.0,PI,Sweeney,7/05/2016,6.4,3011.0,1.0,1.0,1.0,665.0,46.0,1970.0,Maribyrnong,-37.7978,144.8918,Western Metropolitan,7570.0
178,Seddon,4,h,1270000.0,S,Jas,28/05/2016,6.6,3011.0,3.0,1.0,1.0,352.0,150.0,1890.0,Maribyrnong,-37.8059,144.8899,Western Metropolitan,2417.0
179,Seddon,4,h,920000.0,PI,Biggin,28/05/2016,6.6,3011.0,2.0,1.0,0.0,274.0,,,Maribyrnong,-37.8039,144.8929,Western Metropolitan,2417.0
180,Seddon,3,h,965000.0,S,Williams,27/06/2016,6.6,3011.0,3.0,1.0,1.0,283.0,,1940.0,Maribyrnong,-37.8064,144.8944,Western Metropolitan,2417.0
181,Seddon,3,h,1032000.0,SP,Village,25/02/2017,6.6,3011.0,3.0,1.0,0.0,224.0,136.0,1900.0,Maribyrnong,-37.8067,144.8934,Western Metropolitan,2417.0
182,Footscray,3,h,910000.0,S,Village,6/08/2016,6.4,3011.0,3.0,1.0,1.0,361.0,118.0,1940.0,Maribyrnong,-37.7913,144.8879,Western Metropolitan,7570.0
183,Footscray,2,h,690500.0,SP,Rendina,19/11/2016,6.4,3011.0,2.0,1.0,1.0,212.0,98.0,1900.0,Maribyrnong,-37.7903,144.8879,Western Metropolitan,7570.0
184,Footscray,2,u,490000.0,S,Sweeney,8/10/2016,6.4,3011.0,2.0,1.0,1.0,0.0,,,Maribyrnong,-37.8006,144.881,Western Metropolitan,7570.0
185,Footscray,3,h,767500.0,S,Sweeney,28/05/2016,6.4,3011.0,3.0,2.0,0.0,458.0,98.0,1930.0,Maribyrnong,-37.7942,144.8832,Western Metropolitan,7570.0
186,Footscray,2,u,395000.0,SP,Greg,28/05/2016,6.4,3011.0,2.0,2.0,1.0,0.0,79.0,2009.0,Maribyrnong,-37.8006,144.9053,Western Metropolitan,7570.0
187,Footscray,4,h,815000.0,PI,Biggin,28/05/2016,6.4,3011.0,4.0,2.0,1.0,369.0,151.0,1910.0,Maribyrnong,-37.7914,144.8957,Western Metropolitan,7570.0
188,Footscray,3,t,757000.0,S,Jas,28/08/2016,6.4,3011.0,3.0,2.0,2.0,102.0,102.0,2011.0,Maribyrnong,-37.7987,144.8807,Western Metropolitan,7570.0
189,Footscray,4,h,1450000.0,SP,Village,28/08/2016,6.4,3011.0,4.0,1.0,1.0,799.0,160.0,1910.0,Maribyrnong,-37.7958,144.9001,Western Metropolitan,7570.0
190,Footscray,2,h,745000.0,S,Village,30/07/2016,6.4,3011.0,2.0,1.0,1.0,355.0,74.0,1890.0,Maribyrnong,-37.7931,144.8938,Western Metropolitan,7570.0
191,Footscray,2,h,716000.0,S,Ray,30/07/2016,6.4,3011.0,2.0,1.0,2.0,274.0,275.0,2000.0,Maribyrnong,-37.7939,144.8846,Western Metropolitan,7570.0
192,Footscray,2,h,711000.0,SP,Jas,18/06/2016,6.4,3011.0,2.0,1.0,2.0,253.0,90.0,1910.0,Maribyrnong,-37.7968,144.8887,Western Metropolitan,7570.0
193,Footscray,2,u,370000.0,SP,Sweeney,18/06/2016,6.4,3011.0,2.0,1.0,1.0,0.0,75.0,2007.0,Maribyrnong,-37.7992,144.8961,Western Metropolitan,7570.0
194,Footscray,3,h,875000.0,S,Village,18/03/2017,6.4,3011.0,3.0,1.0,0.0,262.0,92.0,,Maribyrnong,-37.8022,144.8924,Western Metropolitan,7570.0
195,Footscray,1,u,210000.0,VB,Trimson,18/03/2017,6.4,3011.0,1.0,1.0,1.0,0.0,,,Maribyrnong,-37.7878,144.8904,Western Metropolitan,7570.0
196,Footscray,3,t,820000.0,SP,Sweeney,18/03/2017,6.4,3011.0,3.0,2.0,1.0,122.0,,,Maribyrnong,-37.8021,144.8976,Western Metropolitan,7570.0
197,Footscray,3,h,860500.0,S,Burnham,17/09/2016,6.4,3011.0,3.0,2.0,2.0,322.0,228.0,1980.0,Maribyrnong,-37.7963,144.8862,Western Metropolitan,7570.0
198,Footscray,1,u,305000.0,S,Burnham,17/09/2016,6.4,3011.0,1.0,1.0,1.0,59.0,70.0,1965.0,Maribyrnong,-37.7903,144.8899,Western Metropolitan,7570.0
199,Footscray,2,u,310000.0,PI,Sweeney,17/09/2016,6.4,3011.0,2.0,1.0,1.0,0.0,,,Maribyrnong,-37.7878,144.8919,Western Metropolitan,7570.0
200,Footscray,2,u,571000.0,S,hockingstuart,16/07/2016,6.4,3011.0,2.0,2.0,1.0,0.0,78.0,2013.0,Maribyrnong,-37.8025,144.9073,Western Metropolitan,7570.0
201,Footscray,3,h,775000.0,SP,Sweeney,16/07/2016,6.4,3011.0,3.0,1.0,1.0,242.0,99.0,1920.0,Maribyrnong,-37.7956,144.8848,Western Metropolitan,7570.0
202,Footscray,3,h,1045000.0,S,Sweeney,16/07/2016,6.4,3011.0,3.0,2.0,2.0,384.0,,,Maribyrnong,-37.7976,144.8976,Western Metropolitan,7570.0
203,Footscray,1,u,275000.0,PI,Sweeney,16/07/2016,6.4,3011.0,1.0,1.0,1.0,0.0,,1970.0,Maribyrnong,-37.8053,144.9029,Western Metropolitan,7570.0
204,Footscray,3,h,886500.0,S,Greg,27/11/2016,6.4,3011.0,3.0,1.0,0.0,268.0,,,Maribyrnong,-37.7942,144.8933,Western Metropolitan,7570.0
205,Footscray,3,h,747000.0,S,Jas,16/07/2016,6.4,3011.0,3.0,1.0,1.0,246.0,120.0,1940.0,Maribyrnong,-37.8012,144.8924,Western Metropolitan,7570.0
206,Footscray,2,u,296000.0,S,Sweeney,27/11/2016,6.4,3011.0,2.0,1.0,1.0,0.0,,,Maribyrnong,-37.789,144.8932,Western Metropolitan,7570.0
207,Footscray,2,h,823000.0,S,Jas,27/06/2016,6.4,3011.0,2.0,1.0,0.0,238.0,,,Maribyrnong,-37.7946,144.8944,Western Metropolitan,7570.0
208,Footscray,2,h,747000.0,S,Sweeney,19/11/2016,6.4,3011.0,2.0,1.0,1.0,320.0,94.0,1900.0,Maribyrnong,-37.7964,144.8871,Western Metropolitan,7570.0
209,Footscray,2,h,858000.0,SP,Jas,22/05/2016,6.4,3011.0,2.0,1.0,1.0,313.0,93.0,1915.0,Maribyrnong,-37.7966,144.9016,Western Metropolitan,7570.0
210,Footscray,4,t,699000.0,VB,Raine,22/08/2016,6.4,3011.0,4.0,2.0,2.0,0.0,126.0,2015.0,Maribyrnong,-37.7905,144.8882,Western Metropolitan,7570.0
211,Footscray,2,h,835000.0,SP,Jas,22/08/2016,6.4,3011.0,2.0,1.0,1.0,222.0,109.0,1920.0,Maribyrnong,-37.7962,144.8844,Western Metropolitan,7570.0
212,Footscray,2,h,661000.0,S,Sweeney,22/08/2016,6.4,3011.0,2.0,1.0,1.0,132.0,83.0,1970.0,Maribyrnong,-37.7946,144.8903,Western Metropolitan,7570.0
213,Footscray,2,h,757500.0,S,Sweeney,22/08/2016,6.4,3011.0,2.0,1.0,0.0,258.0,108.0,1900.0,Maribyrnong,-37.7959,144.8901,Western Metropolitan,7570.0
214,Footscray,1,u,282000.0,PI,Sweeney,24/09/2016,6.4,3011.0,1.0,1.0,1.0,1783.0,42.0,1975.0,Maribyrnong,-37.7949,144.9007,Western Metropolitan,7570.0
215,Footscray,3,u,665000.0,S,Greg,18/06/2016,6.4,3011.0,3.0,2.0,1.0,0.0,,,Maribyrnong,-37.8016,144.9082,Western Metropolitan,7570.0
216,Footscray,3,t,699000.0,S,Jas,24/09/2016,6.4,3011.0,3.0,1.0,1.0,125.0,113.0,2000.0,Maribyrnong,-37.7922,144.8831,Western Metropolitan,7570.0
217,Footscray,3,h,850000.0,SP,Village,25/02/2017,6.4,3011.0,3.0,1.0,0.0,190.0,99.0,1930.0,Maribyrnong,-37.795,144.88299999999995,Western Metropolitan,7570.0
218,Footscray,2,u,315000.0,PI,C21,25/02/2017,6.4,3011.0,2.0,1.0,1.0,882.0,74.0,1970.0,Maribyrnong,-37.7899,144.893,Western Metropolitan,7570.0
219,Footscray,3,h,740000.0,SP,Jas,25/02/2017,6.4,3011.0,3.0,1.0,1.0,211.0,94.0,1910.0,Maribyrnong,-37.8059,144.901,Western Metropolitan,7570.0
220,Footscray,2,u,360000.0,S,Trimson,25/02/2017,6.4,3011.0,2.0,1.0,1.0,0.0,,,Maribyrnong,-37.8012,144.8964,Western Metropolitan,7570.0
221,Footscray,3,h,980000.0,S,GL,26/07/2016,6.4,3011.0,3.0,2.0,2.0,196.0,154.0,2006.0,Maribyrnong,-37.7987,144.9034,Western Metropolitan,7570.0
222,Footscray,3,u,561000.0,SP,Nelson,27/06/2016,6.4,3011.0,3.0,1.0,1.0,0.0,,,Maribyrnong,-37.7952,144.909,Western Metropolitan,7570.0
223,Footscray,2,u,316000.0,S,Burnham,27/06/2016,6.4,3011.0,2.0,1.0,1.0,0.0,55.0,1960.0,Maribyrnong,-37.789,144.8932,Western Metropolitan,7570.0
224,Footscray,2,h,800000.0,S,Village,27/06/2016,6.4,3011.0,2.0,1.0,2.0,260.0,,1940.0,Maribyrnong,-37.7969,144.9042,Western Metropolitan,7570.0
225,Footscray,2,h,760000.0,PI,Burnham,27/06/2016,6.4,3011.0,2.0,1.0,0.0,130.0,70.0,1920.0,Maribyrnong,-37.7988,144.9045,Western Metropolitan,7570.0
226,Footscray,3,t,735000.0,S,Jas,27/06/2016,6.4,3011.0,3.0,2.0,2.0,112.0,168.0,2010.0,Maribyrnong,-37.8001,144.8797,Western Metropolitan,7570.0
227,Footscray,4,h,1225000.0,SP,Nelson,27/11/2016,6.4,3011.0,4.0,2.0,1.0,319.0,130.0,1915.0,Maribyrnong,-37.7943,144.8875,Western Metropolitan,7570.0
228,Footscray,3,h,930000.0,PI,Sweeney,8/10/2016,6.4,3011.0,3.0,1.0,3.0,413.0,,,Maribyrnong,-37.7931,144.893,Western Metropolitan,7570.0
229,Footscray,2,u,615000.0,S,Sweeney,16/04/2016,6.4,3011.0,2.0,1.0,3.0,207.0,,1960.0,Maribyrnong,-37.7975,144.8855,Western Metropolitan,7570.0
230,Footscray,2,h,1170000.0,S,Sweeney,15/10/2016,6.4,3011.0,2.0,1.0,1.0,184.0,103.0,1900.0,Maribyrnong,-37.7988,144.90200000000004,Western Metropolitan,7570.0
231,Seddon,3,h,1325000.0,VB,Jas,4/06/2016,6.6,3011.0,3.0,3.0,2.0,227.0,211.0,2015.0,Maribyrnong,-37.8033,144.8897,Western Metropolitan,2417.0
232,Seddon,2,u,450000.0,S,Village,6/08/2016,6.6,3011.0,2.0,1.0,2.0,0.0,65.0,1970.0,Maribyrnong,-37.8087,144.8978,Western Metropolitan,2417.0
233,Seddon,3,h,1330000.0,S,Sweeney,7/11/2016,6.6,3011.0,3.0,3.0,2.0,168.0,187.0,2012.0,Maribyrnong,-37.8066,144.887,Western Metropolitan,2417.0
234,Seddon,3,h,1075000.0,SP,Jas,8/10/2016,6.6,3011.0,3.0,2.0,1.0,306.0,140.0,1900.0,Maribyrnong,-37.8038,144.8896,Western Metropolitan,2417.0
235,Seddon,3,h,937500.0,S,Village,8/10/2016,6.6,3011.0,2.0,2.0,2.0,409.0,,,Maribyrnong,-37.8097,144.8987,Western Metropolitan,2417.0
236,Seddon,3,h,1350000.0,PI,Village,8/10/2016,6.6,3011.0,3.0,3.0,2.0,227.0,211.0,2015.0,Maribyrnong,-37.8033,144.8897,Western Metropolitan,2417.0
237,Seddon,4,h,1201000.0,S,Village,10/12/2016,6.6,3011.0,4.0,2.0,1.0,299.0,158.0,1910.0,Maribyrnong,-37.8087,144.8952,Western Metropolitan,2417.0
238,Seddon,3,h,990000.0,S,Jas,12/11/2016,6.6,3011.0,3.0,1.0,0.0,371.0,134.0,1910.0,Maribyrnong,-37.8066,144.8853,Western Metropolitan,2417.0
239,Seddon,2,t,720000.0,SP,Greg,14/05/2016,6.6,3011.0,2.0,1.0,1.0,126.0,127.0,2011.0,Maribyrnong,-37.8045,144.8898,Western Metropolitan,2417.0
240,Seddon,2,h,780000.0,S,Jas,15/10/2016,6.6,3011.0,2.0,1.0,1.0,176.0,,,Maribyrnong,-37.8052,144.8883,Western Metropolitan,2417.0
241,Seddon,3,h,880000.0,SP,Jas,15/10/2016,6.6,3011.0,3.0,1.0,0.0,216.0,125.0,1890.0,Maribyrnong,-37.8052,144.8941,Western Metropolitan,2417.0
242,Seddon,3,h,920000.0,PI,Jas,16/04/2016,6.6,3011.0,3.0,2.0,2.0,0.0,132.0,2000.0,Maribyrnong,-37.8057,144.8857,Western Metropolitan,2417.0
243,Seddon,3,h,1395000.0,SP,Jas,16/04/2016,6.6,3011.0,3.0,1.0,2.0,467.0,155.0,1946.0,Maribyrnong,-37.8093,144.8941,Western Metropolitan,2417.0
244,Seddon,3,h,965000.0,S,Jas,16/04/2016,6.6,3011.0,3.0,1.0,0.0,217.0,104.0,1910.0,Maribyrnong,-37.8037,144.8874,Western Metropolitan,2417.0
245,Seddon,3,h,920000.0,VB,Jas,16/07/2016,6.6,3011.0,3.0,2.0,1.0,309.0,149.0,1910.0,Maribyrnong,-37.807,144.898,Western Metropolitan,2417.0
246,Seddon,3,h,1001000.0,S,Jas,16/07/2016,6.6,3011.0,2.0,1.0,1.0,256.0,,,Maribyrnong,-37.8086,144.8927,Western Metropolitan,2417.0
247,Seddon,2,t,755000.0,SP,Village,16/07/2016,6.6,3011.0,2.0,2.0,1.0,97.0,,,Maribyrnong,-37.8044,144.8941,Western Metropolitan,2417.0
248,Seddon,3,h,875000.0,S,Jas,16/07/2016,6.6,3011.0,3.0,2.0,2.0,193.0,154.0,2000.0,Maribyrnong,-37.8065,144.8866,Western Metropolitan,2417.0
249,Seddon,2,h,990000.0,S,Burnham,18/03/2017,6.6,3011.0,2.0,1.0,2.0,306.0,,,Maribyrnong,-37.8037,144.8893,Western Metropolitan,2417.0
250,Seddon,3,h,970000.0,S,Jas,3/12/2016,6.6,3011.0,3.0,1.0,0.0,137.0,98.0,1890.0,Maribyrnong,-37.8078,144.8972,Western Metropolitan,2417.0
251,Footscray,1,u,375000.0,S,Biggin,16/04/2016,6.4,3011.0,1.0,1.0,1.0,0.0,50.0,1920.0,Maribyrnong,-37.8006,144.881,Western Metropolitan,7570.0
252,Seddon,3,h,1145000.0,S,Burnham,3/09/2016,6.6,3011.0,3.0,1.0,1.0,350.0,116.0,1890.0,Maribyrnong,-37.8094,144.8869,Western Metropolitan,2417.0
253,Footscray,4,h,1290000.0,S,Sweeney/Advantage,8/10/2016,6.4,3011.0,3.0,1.0,2.0,411.0,,,Maribyrnong,-37.7969,144.9049,Western Metropolitan,7570.0
254,Footscray,2,t,410000.0,SP,Rendina,15/10/2016,6.4,3011.0,2.0,2.0,1.0,65.0,80.0,2014.0,Maribyrnong,-37.7881,144.8838,Western Metropolitan,7570.0
255,Footscray,2,u,433000.0,SP,Jas,15/10/2016,6.4,3011.0,2.0,1.0,1.0,0.0,66.0,2012.0,Maribyrnong,-37.8017,144.8957,Western Metropolitan,7570.0
256,Footscray,2,u,295000.0,SP,Gunn&Co,15/10/2016,6.4,3011.0,2.0,1.0,1.0,0.0,69.0,1960.0,Maribyrnong,-37.7903,144.891,Western Metropolitan,7570.0
257,Footscray,3,h,780000.0,S,Jas,14/05/2016,6.4,3011.0,3.0,1.0,2.0,323.0,129.0,1900.0,Maribyrnong,-37.7935,144.8893,Western Metropolitan,7570.0
258,Footscray,3,h,932000.0,S,Jas,13/08/2016,6.4,3011.0,2.0,1.0,1.0,451.0,130.0,1910.0,Maribyrnong,-37.8023,144.8915,Western Metropolitan,7570.0
259,Footscray,4,h,1100000.0,SP,Biggin,13/08/2016,6.4,3011.0,3.0,1.0,2.0,633.0,,,Maribyrnong,-37.802,144.889,Western Metropolitan,7570.0
260,Footscray,2,h,575000.0,S,Burnham,12/11/2016,6.4,3011.0,2.0,1.0,1.0,162.0,,2000.0,Maribyrnong,-37.796,144.899,Western Metropolitan,7570.0
261,Footscray,2,t,560000.0,S,Sweeney,12/11/2016,6.4,3011.0,2.0,1.0,1.0,111.0,,,Maribyrnong,-37.7969,144.8852,Western Metropolitan,7570.0
262,Footscray,2,u,420000.0,VB,Village,12/06/2016,6.4,3011.0,2.0,1.0,1.0,0.0,75.0,2010.0,Maribyrnong,-37.8042,144.9049,Western Metropolitan,7570.0
263,Footscray,3,h,760000.0,S,Biggin,12/06/2016,6.4,3011.0,3.0,1.0,1.0,265.0,115.0,1910.0,Maribyrnong,-37.7975,144.8894,Western Metropolitan,7570.0
264,Footscray,3,u,674000.0,S,Jellis,11/02/2017,6.4,3011.0,3.0,2.0,1.0,8680.0,,,Maribyrnong,-37.8016,144.9082,Western Metropolitan,7570.0
265,Footscray,2,h,950000.0,PI,Burnham,11/02/2017,6.4,3011.0,2.0,1.0,2.0,657.0,92.0,1940.0,Maribyrnong,-37.7909,144.8884,Western Metropolitan,7570.0
266,Footscray,3,h,775000.0,SP,Jas,10/12/2016,6.4,3011.0,3.0,2.0,1.0,197.0,,,Maribyrnong,-37.8021,144.8924,Western Metropolitan,7570.0
267,Footscray,3,t,714000.0,S,Jas,10/12/2016,6.4,3011.0,3.0,2.0,2.0,164.0,3.0,2008.0,Maribyrnong,-37.7948,144.8868,Western Metropolitan,7570.0
268,Footscray,4,h,1300000.0,S,hockingstuart,10/12/2016,6.4,3011.0,4.0,2.0,3.0,0.0,190.0,1950.0,Maribyrnong,-37.7923,144.8848,Western Metropolitan,7570.0
269,Footscray,2,u,281000.0,S,Sweeney,10/12/2016,6.4,3011.0,2.0,1.0,1.0,0.0,65.0,1980.0,Maribyrnong,-37.7891,144.8912,Western Metropolitan,7570.0
270,Footscray,2,h,900000.0,SP,Village,10/12/2016,6.4,3011.0,2.0,1.0,0.0,210.0,,1900.0,Maribyrnong,-37.7969,144.88299999999995,Western Metropolitan,7570.0
271,Footscray,4,h,775000.0,S,Sweeney,8/10/2016,6.4,3011.0,2.0,1.0,2.0,277.0,87.0,1890.0,Maribyrnong,-37.7901,144.8883,Western Metropolitan,7570.0
272,Footscray,3,u,480000.0,S,Nelson,8/10/2016,6.4,3011.0,3.0,1.0,1.0,0.0,90.0,1985.0,Maribyrnong,-37.7949,144.9007,Western Metropolitan,7570.0
273,Footscray,3,h,853000.0,S,Village,8/10/2016,6.4,3011.0,3.0,1.0,1.0,0.0,141.0,2010.0,Maribyrnong,-37.7962,144.8851,Western Metropolitan,7570.0
274,Seddon,2,h,822500.0,SP,Biggin,17/09/2016,6.6,3011.0,2.0,2.0,1.0,228.0,111.0,1930.0,Maribyrnong,-37.8034,144.8855,Western Metropolitan,2417.0
275,Footscray,3,t,585000.0,S,Nelson,3/09/2016,6.4,3011.0,3.0,1.0,1.0,259.0,,,Maribyrnong,-37.7955,144.9063,Western Metropolitan,7570.0
276,Seddon,4,h,1870000.0,S,Jas,12/08/2017,5.1,3011.0,4.0,2.0,2.0,457.0,,,Maribyrnong,-37.80803,144.89601000000005,Western Metropolitan,2417.0
277,Footscray,3,h,878000.0,SP,Jas,15/07/2017,5.1,3011.0,3.0,2.0,2.0,163.0,,,Maribyrnong,-37.80069,144.88199,Western Metropolitan,7570.0
278,Footscray,3,u,440000.0,S,Jas,15/07/2017,5.1,3011.0,3.0,1.0,1.0,0.0,,,Maribyrnong,-37.79633,144.88526000000005,Western Metropolitan,7570.0
279,Footscray,2,u,395000.0,S,Sweeney,15/07/2017,5.1,3011.0,2.0,1.0,1.0,0.0,73.0,1970.0,Maribyrnong,-37.79711,144.88825,Western Metropolitan,7570.0
280,Footscray,2,h,991000.0,S,Village,15/07/2017,5.1,3011.0,2.0,1.0,1.0,318.0,106.0,1910.0,Maribyrnong,-37.79529,144.88453,Western Metropolitan,7570.0
281,Footscray,3,h,1270000.0,S,Jas,8/04/2017,6.4,3011.0,3.0,1.0,1.0,452.0,,1913.0,Maribyrnong,-37.7939,144.8936,Western Metropolitan,7570.0
282,Seddon,2,h,850000.0,VB,Village,1/07/2017,5.1,3011.0,2.0,1.0,1.0,152.0,91.0,1910.0,Maribyrnong,-37.80697,144.8928,Western Metropolitan,2417.0
283,Seddon,2,h,750000.0,S,Jas,1/07/2017,5.1,3011.0,2.0,1.0,1.0,104.0,,,Maribyrnong,-37.80601,144.89663000000004,Western Metropolitan,2417.0
284,Footscray,3,h,1375000.0,S,Greg,8/04/2017,6.4,3011.0,3.0,2.0,3.0,487.0,,,Maribyrnong,-37.7942,144.8934,Western Metropolitan,7570.0
285,Footscray,3,h,871000.0,S,Greg,13/05/2017,6.4,3011.0,3.0,1.0,1.0,267.0,101.0,1900.0,Maribyrnong,-37.7951,144.8901,Western Metropolitan,7570.0
286,Footscray,1,u,315000.0,SP,Biggin,20/05/2017,6.4,3011.0,1.0,1.0,1.0,0.0,,,Maribyrnong,-37.7971,144.8883,Western Metropolitan,7570.0
287,Footscray,3,h,831000.0,S,Jas,20/05/2017,6.4,3011.0,3.0,1.0,0.0,210.0,,,Maribyrnong,-37.7947,144.8871,Western Metropolitan,7570.0
288,Footscray,2,u,430000.0,PI,McGrath,22/07/2017,5.1,3011.0,2.0,1.0,1.0,1909.0,110.0,2007.0,Maribyrnong,-37.79919,144.89607,Western Metropolitan,7570.0
289,Footscray,3,h,900000.0,PI,Sweeney,22/07/2017,5.1,3011.0,3.0,1.0,3.0,312.0,106.0,1880.0,Maribyrnong,-37.79334,144.89128,Western Metropolitan,7570.0
